device_id,timestamp,accuracy,heading_d,latitude,longitude
Tango,1999-12-31T20:37:03Z,4,340,-24.183294,30.882254
Tango,1999-12-31T20:37:07Z,4,339,-24.183117,30.882183
Tango,1999-12-31T20:37:11Z,4,337.9,-24.183,30.882135
Tango,1999-12-31T20:37:14Z,4,332.4,-24.182884,30.882074
Tango,1999-12-31T20:37:18Z,4,337,-24.182743,30.882
Tango,1999-12-31T20:37:21Z,5,334,-24.182669,30.881962
Tango,1999-12-31T20:37:25Z,5,358.4,-24.18262,30.88194
Tango,1999-12-31T20:38:21Z,5,315.2,-24.182571,30.881914
Tango,1999-12-31T20:38:25Z,6,277.7,-24.182531,30.881832
Tango,1999-12-31T20:38:28Z,6,258,-24.18255,30.881737
Tango,1999-12-31T20:38:32Z,6,252,-24.18259,30.881613
Tango,1999-12-31T20:38:35Z,6,254,-24.182615,30.881523
Tango,1999-12-31T20:38:38Z,6,254,-24.182642,30.881416
Tango,1999-12-31T20:38:42Z,6,265,-24.18266,30.88126
Tango,1999-12-31T20:38:45Z,6,261,-24.182673,30.881128
Tango,1999-12-31T20:38:48Z,5,256,-24.182705,30.881012
Tango,1999-12-31T20:38:51Z,5,256.8,-24.182732,30.880892
Tango,1999-12-31T20:38:54Z,5,243,-24.182774,30.880774
Tango,1999-12-31T20:38:58Z,4,268.4,-24.18281,30.88064
Tango,1999-12-31T20:39:02Z,5,269.2,-24.182796,30.880495
Tango,1999-12-31T20:39:05Z,6,256.2,-24.182806,30.880363
Tango,1999-12-31T20:39:08Z,6,238,-24.182854,30.880243
Tango,1999-12-31T20:39:12Z,6,240,-24.182947,30.880098
Tango,1999-12-31T20:39:16Z,6,248,-24.182993,30.879978
Tango,1999-12-31T20:39:20Z,6,233,-24.183023,30.87993
Tango,1999-12-31T20:39:23Z,5,216.9,-24.183067,30.879894
Tango,1999-12-31T20:39:27Z,4,223,-24.18316,30.879816
Tango,1999-12-31T20:39:31Z,4,244,-24.183235,30.879704
Tango,1999-12-31T20:39:34Z,5,244.4,-24.18328,30.879602
Tango,1999-12-31T20:39:38Z,5,242.9,-24.183348,30.879463
Tango,1999-12-31T20:39:41Z,5,249,-24.183388,30.879356
Tango,1999-12-31T20:39:45Z,5,249,-24.183443,30.879194
Tango,1999-12-31T20:39:49Z,4,247,-24.18351,30.879032
Tango,1999-12-31T20:39:52Z,4,245.7,-24.183556,30.878923
Tango,1999-12-31T20:39:55Z,4,247.8,-24.1836,30.878817
Tango,1999-12-31T20:39:59Z,4,249.1,-24.183643,30.878668
Tango,1999-12-31T20:40:02Z,4,248.2,-24.183674,30.878548
Tango,1999-12-31T20:40:06Z,4,250,-24.18372,30.878405
Tango,1999-12-31T20:40:10Z,4,249,-24.18376,30.878288
Tango,1999-12-31T20:40:13Z,4,246,-24.183794,30.878197
Tango,1999-12-31T20:40:17Z,4,251.1,-24.183811,30.878136
Tango,1999-12-31T20:40:21Z,4,251,-24.183838,30.878063
Tango,1999-12-31T20:40:24Z,4,251,-24.183855,30.878002
Tango,1999-12-31T20:40:27Z,4,246.7,-24.183874,30.877954
Tango,1999-12-31T20:40:59Z,4,249.1,-24.183891,30.877914
Tango,1999-12-31T20:41:02Z,4,251,-24.183918,30.877829
Tango,1999-12-31T20:41:05Z,4,253,-24.183945,30.877748
Tango,1999-12-31T20:41:09Z,4,250,-24.18398,30.877636
Tango,1999-12-31T20:41:13Z,4,243,-24.18402,30.87752
Tango,1999-12-31T20:41:17Z,4,247,-24.184076,30.877392
Tango,1999-12-31T20:41:21Z,4,248,-24.184128,30.87726
Tango,1999-12-31T20:41:25Z,4,246.7,-24.18418,30.877129
Tango,1999-12-31T20:41:28Z,4,248,-24.18422,30.877028
Tango,1999-12-31T20:41:32Z,4,254,-24.184242,30.876947
Tango,1999-12-31T20:41:36Z,4,270,-24.184248,30.876907
Tango,1999-12-31T20:42:39Z,4,301.7,-24.184233,30.876877
Tango,1999-12-31T20:42:43Z,4,321,-24.184149,30.876776
Tango,1999-12-31T20:42:47Z,4,327,-24.184052,30.8767
Tango,1999-12-31T20:42:50Z,3,330,-24.183968,30.876644
Tango,1999-12-31T20:42:54Z,3,325.6,-24.183874,30.876575
Tango,1999-12-31T20:42:58Z,2,326,-24.183777,30.8765
Tango,1999-12-31T20:43:02Z,2,325,-24.183676,30.876429
Tango,1999-12-31T20:43:05Z,2,325.1,-24.183598,30.876371
Tango,1999-12-31T20:43:09Z,2,321,-24.183496,30.876284
Tango,1999-12-31T20:43:13Z,2,326.9,-24.183413,30.87622
Tango,1999-12-31T20:43:16Z,2,341.5,-24.183332,30.876184
Tango,1999-12-31T20:43:20Z,2,333.1,-24.183208,30.876137
Tango,1999-12-31T20:43:24Z,2,310.6,-24.183107,30.876043
Tango,1999-12-31T20:43:27Z,3,283.7,-24.183067,30.875952
Tango,1999-12-31T20:43:31Z,3,280,-24.183048,30.875814
Tango,1999-12-31T20:43:35Z,3,337.1,-24.183023,30.875698
Tango,1999-12-31T20:43:38Z,3,333,-24.182938,30.875675
Tango,1999-12-31T20:43:42Z,4,356.3,-24.182804,30.875631
Tango,1999-12-31T20:43:45Z,4,13,-24.182709,30.875666
Tango,1999-12-31T20:43:49Z,3,350,-24.182549,30.875675
Tango,1999-12-31T20:43:53Z,3,312,-24.182428,30.875591
Tango,1999-12-31T20:43:57Z,3,313.7,-24.18234,30.875477
Tango,1999-12-31T20:44:00Z,2,334,-24.18224,30.875416
Tango,1999-12-31T20:44:04Z,2,311,-24.18212,30.875313
Tango,1999-12-31T20:44:07Z,2,319.2,-24.182043,30.875233
Tango,1999-12-31T20:44:11Z,3,4,-24.181889,30.8752
Tango,1999-12-31T20:44:15Z,3,327.6,-24.181746,30.87518
Tango,1999-12-31T20:44:18Z,3,283.6,-24.181671,30.875092
Tango,1999-12-31T20:44:21Z,3,276.9,-24.181664,30.87498
Tango,1999-12-31T20:44:25Z,4,325.1,-24.181604,30.874876
Tango,1999-12-31T20:44:29Z,3,324,-24.181473,30.87479
Tango,1999-12-31T20:44:33Z,3,323,-24.181368,30.87471
Tango,1999-12-31T20:44:36Z,3,318.1,-24.181313,30.87466
Tango,1999-12-31T20:44:40Z,3,315,-24.181242,30.87459
Tango,1999-12-31T20:44:44Z,2,323,-24.181164,30.87452
Tango,1999-12-31T20:44:48Z,3,324,-24.181076,30.874456
Tango,1999-12-31T20:44:52Z,3,327.3,-24.180988,30.874395
Tango,1999-12-31T20:44:56Z,2,326,-24.18091,30.874342
Tango,1999-12-31T20:45:18Z,3,327,-24.180883,30.874334
Tango,1999-12-31T20:45:59Z,4,274.3,-24.18087,30.874308
Tango,1999-12-31T20:46:03Z,4,236,-24.180904,30.8742
Tango,1999-12-31T20:46:07Z,3,236.5,-24.180964,30.874096
Tango,1999-12-31T20:46:11Z,3,241.6,-24.18102,30.873983
Tango,1999-12-31T20:46:15Z,3,226.1,-24.181076,30.8739
Tango,1999-12-31T20:46:19Z,3,247,-24.18112,30.873816
Tango,1999-12-31T20:46:22Z,3,254.9,-24.181135,30.873735
Tango,1999-12-31T20:46:25Z,3,237,-24.181168,30.873655
Tango,1999-12-31T20:46:28Z,3,240,-24.181211,30.873575
Tango,1999-12-31T20:46:31Z,3,247.5,-24.18125,30.873495
Tango,1999-12-31T20:46:35Z,3,235,-24.181305,30.873371
Tango,1999-12-31T20:46:38Z,3,229,-24.181356,30.873293
Tango,1999-12-31T20:46:42Z,3,248,-24.181433,30.873169
Tango,1999-12-31T20:46:45Z,2,235.6,-24.181463,30.873062
Tango,1999-12-31T20:46:49Z,2,217.5,-24.181564,30.872974
Tango,1999-12-31T20:46:52Z,2,237.3,-24.18164,30.872889
Tango,1999-12-31T20:46:56Z,2,252.8,-24.18168,30.872768
Tango,1999-12-31T20:47:19Z,4,226.1,-24.1817,30.872742
Tango,1999-12-31T20:47:22Z,3,221.1,-24.181744,30.872698
Tango,1999-12-31T20:47:26Z,3,236.1,-24.181795,30.872631
Tango,1999-12-31T20:47:30Z,2,244.5,-24.181824,30.87254
Tango,1999-12-31T20:47:33Z,2,228,-24.181866,30.872482
Tango,1999-12-31T20:47:37Z,3,224.4,-24.181932,30.872404
Tango,1999-12-31T20:47:41Z,3,213,-24.182009,30.872343
Tango,1999-12-31T20:47:44Z,3,217.9,-24.182066,30.8723
Tango,1999-12-31T20:47:47Z,2,231.5,-24.182116,30.872244
Tango,1999-12-31T20:47:50Z,2,227,-24.182167,30.872175
Tango,1999-12-31T20:47:54Z,3,201,-24.18226,30.872128
Tango,1999-12-31T20:47:57Z,3,210.4,-24.182323,30.872087
Tango,1999-12-31T20:48:01Z,2,212,-24.182417,30.872017
Tango,1999-12-31T20:48:04Z,2,219,-24.182484,30.871958
Tango,1999-12-31T20:48:08Z,2,221,-24.182568,30.87187
Tango,1999-12-31T20:48:12Z,2,213,-24.18266,30.871792
Tango,1999-12-31T20:48:15Z,2,212.4,-24.18274,30.871737
Tango,1999-12-31T20:48:18Z,2,215.4,-24.182816,30.87168
Tango,1999-12-31T20:48:22Z,2,248.3,-24.182888,30.871578
Tango,1999-12-31T20:48:25Z,2,269.4,-24.1829,30.87148
Tango,1999-12-31T20:48:29Z,2,267.1,-24.182896,30.871351
Tango,1999-12-31T20:48:33Z,2,281,-24.182888,30.871244
Tango,1999-12-31T20:48:36Z,2,282.7,-24.182873,30.871183
Tango,1999-12-31T20:48:39Z,3,291,-24.182846,30.871113
Tango,1999-12-31T20:48:43Z,3,298,-24.182804,30.871014
Tango,1999-12-31T20:48:47Z,3,288.4,-24.182762,30.870909
Tango,1999-12-31T20:48:51Z,3,272.6,-24.182735,30.870792
Tango,1999-12-31T20:48:54Z,3,257,-24.18274,30.870708
Tango,1999-12-31T20:48:58Z,3,248,-24.182768,30.870594
Tango,1999-12-31T20:49:02Z,3,217.3,-24.18284,30.870497
Tango,1999-12-31T20:49:06Z,3,198.3,-24.182947,30.870443
Tango,1999-12-31T20:49:10Z,3,190,-24.183064,30.870417
Tango,1999-12-31T20:49:13Z,2,192.7,-24.183147,30.870394
Tango,1999-12-31T20:49:16Z,2,213.7,-24.18322,30.87036
Tango,1999-12-31T20:49:19Z,2,219,-24.18326,30.870316
Tango,1999-12-31T20:49:23Z,2,229.6,-24.183329,30.870243
Tango,1999-12-31T20:49:27Z,2,230.2,-24.183369,30.87018
Tango,1999-12-31T20:49:30Z,2,211,-24.183409,30.870142
Tango,1999-12-31T20:49:44Z,4,201,-24.183435,30.870152
Tango,1999-12-31T20:50:04Z,3,208.9,-24.18348,30.870134
Tango,1999-12-31T20:50:07Z,3,228.1,-24.183542,30.87008
Tango,1999-12-31T20:50:11Z,3,238.2,-24.1836,30.869976
Tango,1999-12-31T20:50:15Z,3,229.3,-24.183647,30.86989
Tango,1999-12-31T20:50:19Z,3,212,-24.183723,30.869823
Tango,1999-12-31T20:50:22Z,3,231.2,-24.183777,30.86977
Tango,1999-12-31T20:50:26Z,2,249.2,-24.183804,30.869678
Tango,1999-12-31T20:50:29Z,3,239,-24.183838,30.869596
Tango,1999-12-31T20:50:33Z,3,235.1,-24.183891,30.869492
Tango,1999-12-31T20:50:36Z,3,236,-24.18394,30.869411
Tango,1999-12-31T20:50:39Z,3,244,-24.18398,30.869328
Tango,1999-12-31T20:50:43Z,3,229,-24.18404,30.869225
Tango,1999-12-31T20:50:47Z,3,234,-24.184109,30.86914
Tango,1999-12-31T20:50:51Z,3,247,-24.184149,30.869036
Tango,1999-12-31T20:50:55Z,3,244,-24.18418,30.868942
Tango,1999-12-31T20:50:59Z,3,246,-24.184223,30.868856
Tango,1999-12-31T20:51:03Z,2,247,-24.184263,30.868746
Tango,1999-12-31T20:51:07Z,2,247,-24.184307,30.86864
Tango,1999-12-31T20:51:10Z,2,249,-24.184334,30.868568
Tango,1999-12-31T20:51:13Z,3,251,-24.184347,30.86852
Tango,1999-12-31T20:51:17Z,3,268,-24.18436,30.868452
Tango,1999-12-31T20:51:21Z,3,269,-24.184347,30.868347
Tango,1999-12-31T20:51:24Z,3,281.9,-24.18434,30.868267
Tango,1999-12-31T20:51:27Z,3,313.9,-24.1843,30.868196
Tango,1999-12-31T20:51:30Z,3,340.8,-24.184237,30.868153
Tango,1999-12-31T20:51:33Z,3,347.7,-24.184168,30.868135
Tango,1999-12-31T20:51:37Z,3,328.1,-24.18408,30.8681
Tango,1999-12-31T20:51:41Z,3,306,-24.184002,30.868015
Tango,1999-12-31T20:51:44Z,3,299,-24.183962,30.867945
Tango,1999-12-31T20:51:48Z,3,297,-24.183918,30.867844
Tango,1999-12-31T20:51:51Z,3,303.9,-24.18388,30.86778
Tango,1999-12-31T20:51:55Z,3,319,-24.183811,30.867706
Tango,1999-12-31T20:51:58Z,3,300,-24.183758,30.86764
Tango,1999-12-31T20:52:02Z,3,288.1,-24.183714,30.867544
Tango,1999-12-31T20:52:06Z,3,267.1,-24.183697,30.867453
Tango,1999-12-31T20:52:09Z,4,258,-24.18371,30.867373
Tango,1999-12-31T20:52:13Z,3,193.6,-24.183767,30.867304
Tango,1999-12-31T20:52:16Z,3,204.1,-24.183832,30.86728
Tango,1999-12-31T20:52:20Z,7,210.9,-24.183905,30.867235
Tango,1999-12-31T20:52:23Z,14,221.7,-24.183956,30.867186
Tango,1999-12-31T20:52:30Z,12,222.1,-24.184105,30.867027
Tango,1999-12-31T20:52:34Z,10,236.1,-24.184175,30.86692
Tango,1999-12-31T20:52:38Z,11,226.3,-24.18425,30.866823
Tango,1999-12-31T20:52:45Z,11,241.2,-24.184406,30.866684
Tango,1999-12-31T20:52:51Z,6,300.7,-24.184366,30.866505
Tango,1999-12-31T20:52:55Z,3,346,-24.184278,30.866451
Tango,1999-12-31T20:52:58Z,3,343.5,-24.184237,30.866442
Tango,1999-12-31T20:53:21Z,5,358.8,-24.1842,30.866447
Tango,1999-12-31T20:53:25Z,4,5,-24.18408,30.866468
Tango,1999-12-31T20:53:29Z,4,360,-24.18398,30.866472
Tango,1999-12-31T20:53:32Z,5,11,-24.183908,30.866488
Tango,1999-12-31T20:53:36Z,4,20,-24.183817,30.866516
Tango,1999-12-31T20:53:39Z,5,12.1,-24.18375,30.866535
Tango,1999-12-31T20:53:43Z,6,343.1,-24.183647,30.866531
Tango,1999-12-31T20:53:46Z,6,334.2,-24.183577,30.866484
Tango,1999-12-31T20:53:51Z,6,335.9,-24.183458,30.866398
Tango,1999-12-31T20:53:56Z,6,355.4,-24.183346,30.866371
Tango,1999-12-31T20:54:00Z,7,17.7,-24.183212,30.866407
Tango,1999-12-31T20:54:05Z,8,26.1,-24.183094,30.866505
Tango,1999-12-31T20:54:08Z,8,27,-24.182983,30.866589
Tango,1999-12-31T20:54:11Z,8,22.1,-24.182898,30.866644
Tango,1999-12-31T20:54:17Z,8,32.8,-24.18274,30.866735
Tango,1999-12-31T20:54:20Z,8,43,-24.182665,30.866833
Tango,1999-12-31T20:54:23Z,8,42,-24.182611,30.866903
Tango,1999-12-31T20:54:27Z,7,41,-24.18259,30.86693
Tango,1999-12-31T20:54:32Z,6,41.1,-24.182611,30.866917
Tango,1999-12-31T20:54:49Z,6,41,-24.182644,30.866917
Tango,1999-12-31T20:54:57Z,4,41.1,-24.182673,30.86692
Tango,1999-12-31T20:56:17Z,4,41,-24.182686,30.866894
Tango,1999-12-31T20:57:21Z,4,31,-24.182665,30.866917
Tango,1999-12-31T20:57:24Z,4,28,-24.182625,30.866947
Tango,1999-12-31T20:57:27Z,3,25,-24.182571,30.86698
Tango,1999-12-31T20:57:31Z,3,33,-24.182505,30.867023
Tango,1999-12-31T20:57:35Z,3,33,-24.182432,30.867077
Tango,1999-12-31T20:57:38Z,3,35,-24.182377,30.867117
Tango,1999-12-31T20:57:41Z,3,36,-24.182323,30.867155
Tango,1999-12-31T20:57:45Z,3,35.1,-24.182272,30.867191
Tango,1999-12-31T20:58:47Z,4,19.7,-24.182224,30.8672
Tango,1999-12-31T20:58:50Z,4,17,-24.182123,30.867252
Tango,1999-12-31T20:58:53Z,3,18,-24.182035,30.86729
Tango,1999-12-31T20:58:57Z,3,4.1,-24.181934,30.86732
Tango,1999-12-31T20:59:01Z,3,353,-24.18184,30.867311
Tango,1999-12-31T20:59:04Z,3,345.4,-24.181787,30.867304
Tango,1999-12-31T20:59:07Z,3,352.9,-24.181736,30.867289
Tango,1999-12-31T20:59:10Z,3,0.6,-24.181667,30.86729
Tango,1999-12-31T20:59:14Z,3,12.5,-24.181583,30.86731
Tango,1999-12-31T20:59:18Z,3,23.7,-24.1815,30.86736
Tango,1999-12-31T20:59:21Z,3,20.1,-24.181433,30.867392
Tango,1999-12-31T20:59:24Z,3,19,-24.181353,30.867418
Tango,1999-12-31T20:59:28Z,3,17.5,-24.18125,30.867456
Tango,1999-12-31T20:59:31Z,3,19,-24.181166,30.867489
Tango,1999-12-31T20:59:35Z,3,22,-24.181068,30.867537
Tango,1999-12-31T20:59:39Z,3,13,-24.180971,30.867567
Tango,1999-12-31T20:59:42Z,3,7.5,-24.180916,30.867577
Tango,1999-12-31T20:59:46Z,3,344.2,-24.180834,30.867563
Tango,1999-12-31T20:59:50Z,3,320,-24.18076,30.867508
Tango,1999-12-31T20:59:53Z,3,319,-24.180712,30.867458
Tango,1999-12-31T20:59:57Z,3,339,-24.180628,30.867405
Tango,1999-12-31T21:00:01Z,3,342,-24.180534,30.867369
Tango,1999-12-31T21:00:05Z,3,339.6,-24.180449,30.867334
Tango,1999-12-31T21:00:08Z,3,336.5,-24.180372,30.8673
Tango,1999-12-31T21:00:12Z,2,342,-24.180267,30.867249
Tango,1999-12-31T21:00:15Z,2,349.3,-24.180183,30.867224
Tango,1999-12-31T21:00:19Z,3,349,-24.180077,30.867208
Tango,1999-12-31T21:00:22Z,3,357,-24.179993,30.8672
Tango,1999-12-31T21:00:25Z,2,359,-24.179892,30.867205
Tango,1999-12-31T21:00:29Z,2,342,-24.179789,30.867178
Tango,1999-12-31T21:00:33Z,2,343,-24.179682,30.867142
Tango,1999-12-31T21:00:37Z,2,342.1,-24.17958,30.867107
Tango,1999-12-31T21:00:41Z,2,335,-24.179483,30.867048
Tango,1999-12-31T21:00:45Z,3,333.2,-24.179403,30.866997
Tango,1999-12-31T21:00:49Z,3,327,-24.179323,30.866943
Tango,1999-12-31T21:00:52Z,3,334.4,-24.179262,30.866903
Tango,1999-12-31T21:00:55Z,3,340,-24.179195,30.86688
Tango,1999-12-31T21:00:58Z,3,343.9,-24.17912,30.866854
Tango,1999-12-31T21:01:02Z,3,350,-24.179016,30.866838
Tango,1999-12-31T21:01:05Z,3,352,-24.178951,30.866829
Tango,1999-12-31T21:01:09Z,3,340.7,-24.178848,30.866802
Tango,1999-12-31T21:01:12Z,3,342,-24.178776,30.86678
Tango,1999-12-31T21:01:16Z,3,330.7,-24.178707,30.86674
Tango,1999-12-31T21:01:19Z,3,263.4,-24.178684,30.866688
Tango,1999-12-31T21:01:23Z,3,202,-24.178762,30.866632
Tango,1999-12-31T21:01:27Z,3,214.9,-24.178871,30.866575
Tango,1999-12-31T21:01:31Z,3,218.2,-24.178976,30.866482
Tango,1999-12-31T21:01:35Z,2,218.7,-24.17906,30.866417
Tango,1999-12-31T21:01:39Z,2,261.1,-24.179102,30.866354
Tango,1999-12-31T21:02:58Z,4,262,-24.179075,30.866364
Tango,1999-12-31T21:06:02Z,4,262,-24.1791,30.866348
Tango,1999-12-31T21:09:58Z,6,262,-24.179096,30.866316
Tango,1999-12-31T21:10:02Z,6,258,-24.179104,30.866192
Tango,1999-12-31T21:10:05Z,6,217.1,-24.179138,30.866096
Tango,1999-12-31T21:10:09Z,6,158,-24.179218,30.866076
Tango,1999-12-31T21:10:13Z,6,168,-24.17932,30.866102
Tango,1999-12-31T21:10:16Z,6,180.9,-24.179407,30.866112
Tango,1999-12-31T21:10:20Z,6,186.9,-24.17952,30.866096
Tango,1999-12-31T21:10:24Z,6,207.8,-24.179646,30.866058
Tango,1999-12-31T21:10:27Z,6,226.8,-24.179722,30.866
Tango,1999-12-31T21:10:30Z,6,262.1,-24.179745,30.86594
Tango,1999-12-31T21:10:34Z,6,281,-24.179716,30.865856
Tango,1999-12-31T21:10:38Z,6,269.9,-24.1797,30.865717
Tango,1999-12-31T21:10:42Z,6,279.2,-24.179682,30.865602
Tango,1999-12-31T21:10:46Z,7,290.2,-24.179655,30.86553
Tango,1999-12-31T21:10:50Z,21,265.6,-24.179626,30.865437
Tango,1999-12-31T21:10:53Z,24,241.9,-24.179651,30.865349
Tango,1999-12-31T21:10:56Z,25,254.1,-24.179686,30.865252
Tango,1999-12-31T21:11:05Z,24,246.5,-24.179745,30.86494
Tango,1999-12-31T21:11:10Z,18,250.8,-24.179789,30.864826
Tango,1999-12-31T21:11:13Z,16,238.8,-24.179842,30.86472
Tango,1999-12-31T21:11:16Z,17,224.5,-24.179928,30.864616
Tango,1999-12-31T21:11:21Z,16,225,-24.180008,30.864534
Tango,1999-12-31T21:11:24Z,20,236.1,-24.180077,30.864449
Tango,1999-12-31T21:11:26Z,26,230.4,-24.18014,30.864347
Tango,1999-12-31T21:11:30Z,25,214.2,-24.180216,30.864271
Tango,1999-12-31T21:11:36Z,15,184,-24.18044,30.864264
Tango,1999-12-31T21:11:39Z,6,175,-24.180546,30.864271
Tango,1999-12-31T21:11:43Z,6,168,-24.18067,30.864304
Tango,1999-12-31T21:11:47Z,11,163.3,-24.180752,30.864334
Tango,1999-12-31T21:11:51Z,25,148.8,-24.180834,30.864388
Tango,1999-12-31T21:11:54Z,24,131.4,-24.180897,30.864475
Tango,1999-12-31T21:12:00Z,25,130.1,-24.181025,30.86468
Tango,1999-12-31T21:12:05Z,25,128.7,-24.181084,30.864773
Tango,1999-12-31T21:12:08Z,25,132.3,-24.181152,30.864864
Tango,1999-12-31T21:12:14Z,24,137.1,-24.1813,30.865028
Tango,1999-12-31T21:12:18Z,25,141.1,-24.181393,30.865108
Tango,1999-12-31T21:12:24Z,25,129,-24.18157,30.865255
Tango,1999-12-31T21:12:27Z,24,123.9,-24.181623,30.865343
Tango,1999-12-31T21:12:31Z,25,127.1,-24.181686,30.865437
Tango,1999-12-31T21:12:35Z,26,134.4,-24.181755,30.865524
Tango,1999-12-31T21:12:38Z,33,150,-24.18184,30.865591
Tango,1999-12-31T21:12:44Z,27,184.7,-24.182009,30.865612
Tango,1999-12-31T21:12:49Z,24,199.8,-24.18208,30.865562
Tango,1999-12-31T21:12:52Z,25,196,-24.18219,30.865503
Tango,1999-12-31T21:12:55Z,28,187.7,-24.182287,30.865477
Tango,1999-12-31T21:12:58Z,34,177.4,-24.182396,30.86546
Tango,1999-12-31T21:13:02Z,34,158.8,-24.182526,30.86549
Tango,1999-12-31T21:13:06Z,33,150.8,-24.182632,30.865568
Tango,1999-12-31T21:13:11Z,30,143.5,-24.182814,30.865747
Tango,1999-12-31T21:13:14Z,25,144.3,-24.18292,30.865854
Tango,1999-12-31T21:13:19Z,25,141.6,-24.18304,30.865969
Tango,1999-12-31T21:13:22Z,25,143.6,-24.183147,30.866076
Tango,1999-12-31T21:13:26Z,25,151.2,-24.183271,30.866177
Tango,1999-12-31T21:13:31Z,25,159.1,-24.183496,30.866304
Tango,1999-12-31T21:13:36Z,25,165.1,-24.183613,30.866337
Tango,1999-12-31T21:13:39Z,25,164.8,-24.183702,30.866356
Tango,1999-12-31T21:13:42Z,26,164.5,-24.183794,30.866364
Tango,1999-12-31T21:13:46Z,26,166.5,-24.183916,30.866385
Tango,1999-12-31T21:13:49Z,25,163.6,-24.184032,30.866407
Tango,1999-12-31T21:13:53Z,24,163.2,-24.184156,30.866446
Tango,1999-12-31T21:13:56Z,25,163.7,-24.184263,30.866474
Tango,1999-12-31T21:13:59Z,25,164,-24.184376,30.866508
Tango,1999-12-31T21:14:02Z,25,171.8,-24.184454,30.86652
Tango,1999-12-31T21:14:06Z,24,172.7,-24.184542,30.866524
Tango,1999-12-31T21:14:09Z,25,178.4,-24.184635,30.866522
Tango,1999-12-31T21:14:12Z,29,183.4,-24.184742,30.866512
Tango,1999-12-31T21:14:16Z,33,195.3,-24.184856,30.866474
Tango,1999-12-31T21:14:19Z,34,193.5,-24.184963,30.86642
Tango,1999-12-31T21:14:25Z,34,186.6,-24.18518,30.86636
Tango,1999-12-31T21:14:29Z,34,190.3,-24.185291,30.866337
Tango,1999-12-31T21:14:38Z,33,211.4,-24.185589,30.866116
Tango,1999-12-31T21:14:43Z,33,208.1,-24.1857,30.86602
Tango,1999-12-31T21:14:47Z,33,213,-24.18581,30.86594
Tango,1999-12-31T21:14:51Z,33,215.9,-24.185907,30.865852
Tango,1999-12-31T21:14:58Z,33,216.9,-24.186062,30.865707
Tango,1999-12-31T21:15:01Z,34,213.5,-24.186094,30.865667
Tango,1999-12-31T21:15:05Z,35,215.8,-24.18614,30.865631
Tango,1999-12-31T21:15:08Z,33,211,-24.186195,30.865591
Tango,1999-12-31T21:15:14Z,33,161.4,-24.18632,30.86558
Tango,1999-12-31T21:15:19Z,33,150.9,-24.18638,30.865637
Tango,1999-12-31T21:15:22Z,34,151.8,-24.186453,30.865696
Tango,1999-12-31T21:15:28Z,34,156.8,-24.186632,30.865824
Tango,1999-12-31T21:15:32Z,35,156.1,-24.186749,30.865889
Tango,1999-12-31T21:15:37Z,33,155.8,-24.186846,30.865942
Tango,1999-12-31T21:15:40Z,33,152.2,-24.186949,30.865995
Tango,1999-12-31T21:15:45Z,33,134.7,-24.18716,30.866173
Tango,1999-12-31T21:15:50Z,34,127.4,-24.187271,30.86631
Tango,1999-12-31T21:15:55Z,33,122.2,-24.18744,30.8666
Tango,1999-12-31T21:15:58Z,33,120.4,-24.187492,30.866713
Tango,1999-12-31T21:16:03Z,33,118.5,-24.187542,30.866816
Tango,1999-12-31T21:16:10Z,35,117.3,-24.187609,30.867018
Tango,1999-12-31T21:16:14Z,35,108.6,-24.18764,30.867085
Tango,1999-12-31T21:16:20Z,34,99,-24.187634,30.867285
Tango,1999-12-31T21:16:24Z,32,105.4,-24.18764,30.867378
Tango,1999-12-31T21:16:27Z,32,103.6,-24.187649,30.867432
Tango,1999-12-31T21:16:30Z,31,93.6,-24.18764,30.867483
Tango,1999-12-31T21:16:33Z,33,83.3,-24.187595,30.867617
Tango,1999-12-31T21:16:36Z,34,62.9,-24.187551,30.86771
Tango,1999-12-31T21:16:40Z,33,76,-24.187511,30.867785
Tango,1999-12-31T21:16:43Z,34,87.3,-24.1875,30.867876
Tango,1999-12-31T21:16:46Z,35,81.7,-24.1875,30.867914
Tango,1999-12-31T21:16:50Z,36,47,-24.187466,30.86795
Tango,1999-12-31T21:16:53Z,37,55.3,-24.187418,30.867958
Tango,1999-12-31T21:16:57Z,38,64.8,-24.187391,30.86799
Tango,1999-12-31T21:17:02Z,38,28.3,-24.18736,30.867989
Tango,1999-12-31T21:17:05Z,39,19.7,-24.18728,30.86801
Tango,1999-12-31T21:17:11Z,17,89.9,-24.187193,30.868547
Tango,1999-12-31T21:17:16Z,5,88.7,-24.187174,30.868572
Tango,1999-12-31T21:17:33Z,9,66,-24.187143,30.868622
Tango,1999-12-31T21:17:38Z,22,69,-24.187113,30.868706
Tango,1999-12-31T21:17:41Z,25,69.5,-24.18708,30.868792
Tango,1999-12-31T21:17:44Z,25,55.4,-24.18704,30.868889
Tango,1999-12-31T21:17:50Z,25,110.6,-24.187006,30.869043
Tango,1999-12-31T21:17:53Z,26,129.4,-24.18704,30.869087
Tango,1999-12-31T21:17:56Z,31,135.8,-24.187086,30.869131
Tango,1999-12-31T21:18:00Z,34,160.7,-24.18716,30.869167
Tango,1999-12-31T21:18:04Z,33,160.5,-24.187252,30.86919
Tango,1999-12-31T21:18:10Z,34,180.4,-24.18744,30.869198
Tango,1999-12-31T21:18:13Z,32,183,-24.187485,30.86918
