X,Y,Timestamp,Distance (,Seconds Si,Accuracy (,Altitude (,DeviceId,Heading (D,Latitude,Longitude,Speed (km/,Cumulative
30.94194,-24.184715,2021/04/28 10:08:08.000,0.011540284451625,"3","2",425.100000000000023,bb0100ed-a859-eb11-8fed-0003ff1cb017,245.000000000000000,-24.184715000000001,30.941939999999999,12.600000000000000,70.310000000000002
30.941845,-24.18476,2021/04/28 10:08:11.000,0.010861446206550,"3","2",425.500000000000000,bb0100ed-a859-eb11-8fed-0003ff1cb017,245.000000000000000,-24.184760000000001,30.941845000000001,12.960000000000001,70.319999999999993
30.941734,-24.184795,2021/04/28 10:08:15.000,0.011916689439445,"4","2",424.699999999999989,bb0100ed-a859-eb11-8fed-0003ff1cb017,252.000000000000000,-24.184795000000001,30.941734000000000,12.240000000000000,70.329999999999998
30.941631,-24.184824,2021/04/28 10:08:19.000,0.010937574810491,"4","3",424.699999999999989,bb0100ed-a859-eb11-8fed-0003ff1cb017,254.099999999999994,-24.184823999999999,30.941631000000001,11.160000000000000,70.340000000000003
30.941557,-24.18484,2021/04/28 10:08:22.000,0.007716588239463,"3","3",425.500000000000000,bb0100ed-a859-eb11-8fed-0003ff1cb017,261.000000000000000,-24.184840000000001,30.941557000000000,11.160000000000000,70.349999999999994
30.941437,-24.184875,2021/04/28 10:08:26.000,0.012783261997793,"4","3",426.100000000000023,bb0100ed-a859-eb11-8fed-0003ff1cb017,209.199999999999989,-24.184875000000002,30.941437000000001,10.800000000000001,70.359999999999999
30.941416,-24.18495,2021/04/28 10:08:29.000,0.008610067496255,"3","2",425.800000000000011,bb0100ed-a859-eb11-8fed-0003ff1cb017,177.000000000000000,-24.184950000000001,30.941416000000000,10.440000000000000,70.370000000000005
30.941423,-24.185003,2021/04/28 10:08:32.000,0.005937814596477,"3","3",425.600000000000023,bb0100ed-a859-eb11-8fed-0003ff1cb017,175.900000000000006,-24.185002999999998,30.941423000000000,10.080000000000000,70.370000000000005
30.941437,-24.185034,2021/04/28 10:09:54.000,0.003729274536289,"82","4",425.699999999999989,bb0100ed-a859-eb11-8fed-0003ff1cb017,192.000000000000000,-24.185034000000002,30.941437000000001,5.040000000000000,70.379999999999995
30.941427,-24.18511,2021/04/28 10:09:57.000,0.008514144811859,"3","4",425.699999999999989,bb0100ed-a859-eb11-8fed-0003ff1cb017,196.900000000000006,-24.185110000000002,30.941427000000001,8.279999999999999,70.390000000000001
30.941362,-24.185204,2021/04/28 10:10:01.000,0.012361964978306,"4","3",425.699999999999989,bb0100ed-a859-eb11-8fed-0003ff1cb017,223.000000000000000,-24.185203999999999,30.941362000000002,9.359999999999999,70.400000000000006
30.94128,-24.185272,2021/04/28 10:10:05.000,0.011244348737696,"4","3",425.100000000000023,bb0100ed-a859-eb11-8fed-0003ff1cb017,231.000000000000000,-24.185272000000001,30.941279999999999,9.359999999999999,70.409999999999997
30.941223,-24.185318,2021/04/28 10:10:08.000,0.007722003737152,"3","3",425.300000000000011,bb0100ed-a859-eb11-8fed-0003ff1cb017,236.800000000000011,-24.185317999999999,30.941223000000001,9.359999999999999,70.420000000000002
